Author,Code / Notes,Comments,Copies Ordered,Cross Reference,Date Order Fulfilled,Date Order Received,Date Payment Received,Hand,Markings,Pence,Pounds,Purchaser,Running Total,Shillings,Title,Copies Returned
Virginia Woolf,,,1,,1927-03-08,1927-04-08,1927-03-08,T,,7.5,0,P. S. King,3179,5,To the Lighthouse,
Virginia Woolf,,,1,,1927-03-11,1927-04-11,1927-03-11,Z,,7.5,0,Hugh Rees,3427,5,To the Lighthouse,
Virginia Woolf,LL,,50,,1927-05-05,1927-04-13,1927-07-22,Z,,0,12,Bumpus,215,10,To the Lighthouse,
Virginia Woolf,LL,,5,,1927-05-05,1927-04-13,1927-07-21,Z,,0,1,Stevens & Brown,220,5,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-05,1927-04-13,1927-07-07,Z,,0,1,Bain,226,10,To the Lighthouse,
Virginia Woolf,LL,,20,,1927-05-05,1927-04-13,1927-10-10,Z,,0,5,F. Henderson,246,0,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-04-13,1927-04-05,Z,,0,0,International Bookshop,247,15,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-05,1927-04-13,1927-07-21,Z,,0,1,"Truslove, Clifford St.",253,10,To the Lighthouse,
Virginia Woolf,LL,,9,,1927-05-05,1927-04-14,1927-02-05,Z,,0,2,Dulan,262,5,To the Lighthouse,
Virginia Woolf,LL,,10,,1927-05-05,1927-04-14,1927-05-21,Z,,0,2,T. Eaton Co.,272,10,To the Lighthouse,
Virginia Woolf,LL,,4,,1927-05-05,1927-04-19,1927-07-23,Z,,0,1,Cedric Chivers,276,0,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-05-05,1927-04-19,1927-11-15,Z,,0,0,James Thin (see 45),279,15,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-05,1927-04-19,1927-07-20,Z,,0,0,R. Grant & Son,281,10,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-04-22,1927-06-24,Z,,0,0,MacNiven & Wallace,282,5,To the Lighthouse,
Virginia Woolf,LL,,10,,1927-05-05,1927-04-22,1927-03-08,Z,,0,2,Gordon & Gotch,292,10,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-05-05,1927-04-22,1927-08-08,Z,,0,0,Harrods (Book Dept.),295,15,To the Lighthouse,
Virginia Woolf,LL,,12,,1927-05-05,1927-04-22,1927-06-09,Z,,0,1,John Clark (see 961),307,19,To the Lighthouse,
Virginia Woolf,LL (@ 4/9),,80,,1927-05-05,1927-04-22,1927-07-22,Z,,0,19,Mudie's Library,387,0,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-05,1927-04-22,1927-07-21,Z,,0,1,"W. H. Smith, Kensington",393,10,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-05,1927-04-22,1927-08-17,Z,,0,1,Jones & Evans,399,10,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-05-05,1927-04-22,1927-07-21,Z,,0,0,"Truslove, Sloane St.",402,15,To the Lighthouse,
Virginia Woolf,LL,,25,,1927-05-05,1927-04-22,1927-07-16,Z,,0,6,W. H. Smith (Book Dept.),427,5,To the Lighthouse,
Virginia Woolf,LL,,75,,1927-05-05,1927-04-22,1927-07-16,Z,,0,18,W. H. Smith (Library Dept.),502,15,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-05-05,1927-04-22,1927-07-08,Z,,0,0,Denny,505,15,To the Lighthouse,
Virginia Woolf,LL CC,,12,,1927-05-05,1927-04-22,1927-12-07,Z,,0,1,"Simpkin, Marshall (Overseas Agency)",517,19,To the Lighthouse,
Virginia Woolf,LL CC,,12,,1927-05-05,1927-04-22,1927-12-07,Z,,0,1,"Simpkin, Marshall (Export Grade Dept.)",529,19,To the Lighthouse,
Virginia Woolf,LL (@ 4/6),,350,,1927-05-05,1927-04-25,1927-12-07,Z,,0,78,"Simpkin, Marshall",879,15,To the Lighthouse,
Virginia Woolf,LL,,10,,1927-05-05,1927-04-25,1927-06-20,Z,,0,2,Day's Library,889,10,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-05-05,1927-04-25,1927-08-22,Z,,0,0,Selfridges,892,15,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-05,1927-04-25,1927-08-07,Z,,0,1,Chaundy,898,10,To the Lighthouse,
Virginia Woolf,LL,,25,,1927-05-05,1927-04-25,1927-07-09,Z,,0,6,Hatchards,923,5,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-05-05,1927-04-25,1927-08-08,Z,,0,0,Beauchamp Book Club,926,15,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-10-05,1927-04-26,1927-11-07,Z,,0,0,Sloane Bookshop,929,15,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-04-26,1927-04-26,1927-11-14,Z,,0,0,China Booksellers,930,4,To the Lighthouse,
Virginia Woolf,LL (@ 4/9),,25,,1927-05-05,1927-04-27,1927-08-08,Z,,9,5,Harrods (Library Dept.),955,18,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-05,1927-04-27,1927-06-09,Z,,6,0,John Clark (see 307) & 996,961,19,To the Lighthouse,
Virginia Woolf,,,1,,1927-04-05,1927-04-27,1928-04-27,Z,,11,0,Mrs. Montgomery,962,7,To the Lighthouse,
Virginia Woolf,LL,,24,,1927-05-05,1927-04-27,1927-08-30,Z,,0,6,Birrell & Garnett,986,0,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-05,1927-04-27,1927-07-25,Z,,0,1,Lamley,992,10,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-05-05,1927-04-28,1927-07-10,Z,,0,0,Bland,995,15,To the Lighthouse,
Virginia Woolf,LL (Col. Cloth),,1,,1927-05-05,1927-04-28,1927-06-09,Z,,3,0,John Clark (see 961 & 307),996,3,To the Lighthouse,
Virginia Woolf,LL,,125,,1927-05-05,1927-04-28,1927-11-07,Z,,9,29,Times Book Co.,1121,13,To the Lighthouse,
Virginia Woolf,,,1,,1927-04-28,1927-04-28,1927-04-28,Z,,0,0,D. Garnett,1122,5,To the Lighthouse,
Virginia Woolf,Dep.,,1,,1927-04-05,1927-04-29,1927-10-20,Z,,6,0,A. H. G. Davidson,1123,5,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-05-05,1927-04-29,1927-03-08,Z,,0,0,Bowes & Bowes (see 112),1126,15,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-04-29,1927-02-09,Z,,0,0,"Midlands Educ. Co., Leicester",1127,5,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-05,1927-04-29,1927-07-29,Z,,0,0,Hockliffe,1129,10,To the Lighthouse,
Virginia Woolf,,,1,,1927-05-05,1927-05-05,1927-05-25,?,,0,0,Mrs. Cartwright,1679,5,To the Lighthouse,
Virginia Woolf,LL,,4,,1927-05-05,1927-05-05,1927-11-26,Z,,0,1,Poetry Bookshop,1683,0,To the Lighthouse,
Virginia Woolf,,,2,,1927-05-05,1927-05-05,1927-05-05,Z,,0,0,Book Hunters,1685,10,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-04-07,1927-05-07,1927-04-07,Z,,7.5,0,Chelsea Book Club,2759,5,To the Lighthouse,
Virginia Woolf,LL,,30,,1927-05-07,1927-05-07,1927-01-11,Z,,6,7,Boots,2789,2,To the Lighthouse,
Virginia Woolf,CC,,1,,1927-05-07,1927-05-07,1927-05-07,T,,0,0,Simpkin,2790,4,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-07,1927-05-07,1927-10-17,T,,0,1,Mudie's,2796,10,To the Lighthouse,
Virginia Woolf,,,1,,1927-04-08,1927-05-08,1927-04-08,T,,7.5,0,H. Rees,3180,5,To the Lighthouse,
Virginia Woolf,LL,,12,,1927-05-08,1927-05-08,1927-10-18,Z,,0,3,W. H. Smith,3192,0,To the Lighthouse,
Virginia Woolf,CC,,1,,1927-05-08,1927-05-08,1927-05-08,Z,,0,0,Gordon & Gotch,3193,4,To the Lighthouse,
Virginia Woolf,LL CC,,2,,1927-03-09,1927-05-09,1927-09-11,T,,0,0,Simpkins,3312,8,To the Lighthouse,
Virginia Woolf,,,3,,1927-04-11,1927-05-11,1927-04-11,Z,,10.5,0,Mrs. Spring-Rice,3430,16,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-03-12,1927-05-12,1928-04-02,Z,,7.5,0,"Freeman, Bristol",3448,5,To the Lighthouse,
Virginia Woolf,CC,,1,,1927-12-05,1927-05-13,1927-12-05,T,,0,0,Hatchards,1755,4,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-13,1927-05-13,1927-12-08,Z,,7.5,0,Freeman,1756,5,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-13,1927-05-13,1927-06-07,Z,,0,0,Davenant Bookshop,1758,10,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-13,1927-05-13,1927-05-27,Z,,0,1,Broadhurst,1764,10,To the Lighthouse,
Virginia Woolf,,,1,,1927-05-13,1927-05-14,1927-05-13,T,,7.5,0,L. & M. Mercury,1765,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-16,1927-05-14,1927-07-27,Z,,7.5,0,"Combridge, Birmingham",1766,5,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-16,1927-05-14,1927-03-08,Z,,9,1,Bowes & Bowes,1772,13,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-16,1927-05-14,1927-08-16,Z,,3,0,Heffer,1774,11,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-16,1927-05-14,1927-06-12,Z,,3,0,Roberts,1776,11,To the Lighthouse,
Virginia Woolf,LL,,20,,1927-05-16,1927-05-16,1927-11-07,Z,,0,5,Times Book Co.,1796,0,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-16,1927-05-16,1927-05-18,Z,,6,0,C. H. B. Kitchin (pp),1797,7,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-16,1927-05-16,1927-07-16,Z,,7.5,0,Andrew Elliot,1798,5,To the Lighthouse,
Virginia Woolf,(Col. Cloth),,2,,1927-05-16,1927-05-16,1927-05-16,Z,,0,0,W. H. Smith,1800,8,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-16,1927-05-17,1927-09-14,Z,,3,0,Chelsea Book Club,1802,11,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-17,1927-05-17,1927-08-07,Z,,7.5,0,"Hodges, Figgis",1803,5,To the Lighthouse,
Virginia Woolf,LL,,50,,1927-05-17,1927-05-17,1927-11-07,Z,,6,11,Times Book Co.,1853,17,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-17,1927-05-17,1927-07-28,Z,,3,0,"Deighton, Bell",1855,11,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-17,1927-05-17,1927-04-06,Z,,3,0,Matthews & Brooke,1857,11,To the Lighthouse,
Virginia Woolf,LL,,20,,1927-05-17,1927-05-17,1927-10-11,T,,0,5,BiRRell & Garnett,1877,0,To the Lighthouse,
Virginia Woolf,LL,,12,,1927-05-17,1927-05-17,1927-05-27,Z,,0,3,Mudies,1889,0,To the Lighthouse,
Virginia Woolf,CC,,1,,1927-05-17,1927-05-17,1928-05-13,T,,0,0,W. H. Smith,1890,4,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-18,1927-05-17,1927-10-10,Z,,0,1,F. Henderson,1896,10,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-05-18,1927-05-18,1928-04-05,Z,,10.5,0,International Bookshop,1899,16,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-18,1927-05-18,1927-03-09,Z,,9,1,Galignani Library,1905,13,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-18,1927-05-18,1927-03-08,Z,,9,1,Blackwell,1911,13,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-18,1927-05-18,1927-08-17,Z,,0,0,Eland Bros. [Brothers],1912,5,To the Lighthouse,
Virginia Woolf,LL (Col. Cloth),,24,,1927-05-18,1927-05-18,1927-07-13,Z,,0,3,Cunard Steamship Co.,1936,18,To the Lighthouse,
Virginia Woolf,LL,,5,,1927-05-18,1927-05-18,1927-07-21,Z,,1.5,1,Stevens & Brown,1941,8,To the Lighthouse,
Virginia Woolf,,,1,,1927-05-18,1927-05-19,1927-05-18,T,,7.5,0,Low's Export,1942,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-19,1927-05-19,1927-09-24,T,,7.5,0,G. P. Putnam,1943,5,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-19,1927-05-20,1927-06-07,T,,0,0,Davenant B'shop [Bookshop],1945,10,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-20,1927-05-20,1927-07-28,Z,,3,0,"Deighton, Bell",1947,11,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-20,1927-05-20,1927-07-27,Z,,0,1,Mudie's,1953,10,To the Lighthouse,
Virginia Woolf,,,1,,1927-05-20,1927-05-21,1927-05-20,T,,7.5,0,Chelsea Book Club,1954,5,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-21,1927-05-21,1927-08-17,?,,3,0,J. Thornton & Son,1956,11,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-21,1927-05-23,1927-07-23,?,,7.5,0,"J. Menzies, E'bro [Edinburgh]",1957,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-23,1927-05-23,1927-03-08,E,,7.5,0,D. Wilson,1958,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-23,1927-05-23,1927-07-28,E,,7.5,0,"Deighton, Bell",1959,5,To the Lighthouse,
Virginia Woolf,LL,,12,,1927-05-23,1927-05-23,1927-11-07,E,,0,3,Times Book Co.,1971,0,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-23,1927-05-23,1927-03-08,T,,6,1,Boots,1977,8,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-23,1927-05-24,,T,,6,0,Strindberg (pp),1978,7,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-24,1927-05-24,1927-03-08,E,,9,1,B. H. Blackwell,1984,13,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-24,1927-05-24,1927-07-27,T,,0,1,Mudies,1990,10,To the Lighthouse,
Virginia Woolf,LL,,4,,1927-05-24,1927-05-24,1927-09-17,T,,11,1,Douglas & Foulis,1994,2,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-24,1927-05-25,1927-03-09,E,,0,1,Wm. Jackson,2000,10,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-25,1927-05-25,1927-08-17,E,,3,0,J. Thornton,2002,11,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-25,1927-05-25,1927-12-10,E,,3,0,Woolston Book Co.,2004,11,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-25,1927-05-25,1927-06-20,T,,9,1,Days Library,2010,13,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-25,1927-05-26,1927-07-22,T,,0,1,Mudies,2016,10,To the Lighthouse,
Virginia Woolf,CC,,1,,1927-05-26,1927-05-26,1927-05-28,T,,0,0,Mudies,2017,4,To the Lighthouse,
Virginia Woolf,,,1,,1927-05-26,1927-05-27,1927-05-26,T,,7.5,0,Barker & Amard ,2018,5,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-27,1927-05-27,1927-07-27,T,,0,1,Mudies,2024,10,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-27,1927-05-28,1927-09-27,T,,0,1,Hatchards,2030,10,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-07-28,1927-05-28,1927-08-17,E,,3,0,J. Thornton & Son,2032,11,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-28,1927-05-28,1927-07-23,E,,7.5,0,"John Menzies, Edinburgh",2033,5,To the Lighthouse,
Virginia Woolf,,,1,,1927-05-28,1927-05-28,1927-05-28,E,,0,0,Mrs A. Smith,2034,8,To the Lighthouse,
Virginia Woolf,LL,,25,,1927-05-28,1927-05-30,1927-11-07,T,,9,5,Times Book Co.,2059,18,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-30,1927-05-30,1927-08-16,Z,,3,0,Heffer,2061,11,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-05-30,1927-05-30,1928-12-01,Z,,0,0,Masterman,2064,15,To the Lighthouse,
Virginia Woolf,(Col. Cloth),,1,,1927-05-30,1927-05-30,1927-05-30,Z,,0,0,James Smith,2065,4,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-30,1927-05-30,1927-06-17,Z,,0,0,Beaumont,2066,5,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-30,1927-05-31,1927-03-08,Z,,6,1,Boots,2072,8,To the Lighthouse,
Virginia Woolf,LL,,7,,1927-05-31,1927-05-31,1927-09-27,Z,,4.5,1,Cambridge Magazine Bookshops,2079,19,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-05-31,1927-05-31,1927-07-09,Z,,9,1,Galignani Library,2085,13,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-05-05,1927-06-04,1927-03-08,Z,,0,0,"Mawson, Swan & Morgan (see 113)",134,10,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-06-04,1927-05-18,Z,,7.5,0,The Nation (see 149) (pp),135,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-05-05,1927-06-05,1928-09-01,Z,,6,0,Francis Birrell (pp),1686,7,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-06-05,1927-06-05,1928-04-15,Z,,3,0,Henry Young,1688,11,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-06-05,1927-06-05,1927-07-14,Z,,7.5,0,"Combridges, Hove",1689,5,To the Lighthouse,
Virginia Woolf,,,1,,1927-06-05,1927-06-05,1927-06-05,T,,7.5,0,Sloane B'shop [Bookshop],1690,5,To the Lighthouse,
Virginia Woolf,LL CC,,1,,1927-05-07,1927-06-07,1927-10-20,Z,,6,0,J. W. Anderson,2797,4,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-06-07,1927-06-07,1927-10-31,T,,3,0,"Deighton, Bell",2799,11,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-06-07,1927-06-07,1927-10-18,T,,0,1,W. H. Smith,2805,10,To the Lighthouse,
Virginia Woolf,,,1,,1927-06-07,1927-06-07,1927-06-07,T,,7.5,0,A. & N. [Army & Navy] Stores,2806,5,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-06-07,1927-06-07,1927-10-17,Z,,0,1,Mudies,2812,10,To the Lighthouse,
Virginia Woolf,,,1,,1927-06-07,1927-06-07,1927-06-07,T,,7.5,0,"Truslove, Sloane St.",2813,5,To the Lighthouse,
Virginia Woolf,LL CC,,3,,1927-08-08,1927-06-08,1927-02-11,Z,,0,0,Gordon & Gotch,3196,12,To the Lighthouse,
Virginia Woolf,LL CC,,2,,1927-06-08,1927-06-08,1927-02-04,Z,,0,0,Ramchandra Gormid,3198,8,To the Lighthouse,
Virginia Woolf,,,2,,1927-05-12,1927-06-12,1927-05-12,Z,,3,0,Hatchards,3450,11,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-06-12,1927-06-12,1928-02-17,Z,,7.5,0,Heffer,3451,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-11-06,1927-06-13,1927-12-07,T,,7.5,0,Meulenhoff  V Co.,2322,5,To the Lighthouse,
Virginia Woolf,,,1,,1927-06-13,1927-06-13,1927-06-13,T,,2,0,Palesse B'shop [Bookshop],2323,6,To the Lighthouse,
Virginia Woolf,,,1,,1927-06-13,1927-06-13,1927-06-13,T,,7.5,0,W. H. Smith,2324,5,To the Lighthouse,
Virginia Woolf,LL CC,,1,,1927-06-13,1927-06-14,1927-03-08,T,,0,0,Gordon & Gotch,2325,4,To the Lighthouse,
Virginia Woolf,LL,,12,,1927-06-14,1927-06-14,1927-07-16,Z,,0,3,W. H. Smith,2337,0,To the Lighthouse,
Virginia Woolf,LL,,12,,1927-06-14,1927-06-14,1928-04-27,Z,,0,3,Mudies,2349,0,To the Lighthouse,
Virginia Woolf,CC,,1,,1927-06-14,1927-06-14,1927-08-14,T,,0,0,W. H. Smith,2350,4,To the Lighthouse,
Virginia Woolf,,,1,,1927-06-14,1927-06-14,1927-08-14,T,,7.5,0,W. H. Smith,2351,5,To the Lighthouse,
Virginia Woolf,LL,,4,,1927-06-14,1927-06-15,1927-08-27,T,,0,1,K. E. C. Stores,2355,0,To the Lighthouse,
Virginia Woolf,LL,,20,,1927-06-15,1927-06-15,1927-03-08,Z,,0,4,Boots,2375,15,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-06-15,1927-06-15,1927-03-08,Z,,0,0,Blackwell,2377,10,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-06-15,1927-06-15,1927-08-20,Z,,7.5,0,A. Brown & Sons,2378,5,To the Lighthouse,
Virginia Woolf,,,1,,1927-06-15,1927-06-15,1927-06-15,Z,,11,0,H. Woolf,2379,7,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-06-15,1927-06-15,1927-08-08,Z,,0,1,Harrods (Library Dept.),2385,10,To the Lighthouse,
Virginia Woolf,Dep.,,1,,1927-06-15,1927-06-16,1927-10-20,Z,,1.5,0,A. H. G. Davidson,2386,6,To the Lighthouse,
Virginia Woolf,LL CC,,3,,1927-06-16,1927-06-16,1927-01-09,B,,0,0,J. Clark,2389,12,To the Lighthouse,
Virginia Woolf,(Col. Cloth),,1,,1927-06-16,1927-06-16,1927-06-16,Z,,0,0,James Smith,2390,4,To the Lighthouse,
Virginia Woolf,LL,,12,,1927-06-16,1927-06-16,1927-07-16,Z,,0,3,W. H. Smith,2402,0,To the Lighthouse,
Virginia Woolf,,,1,,1927-06-16,1927-06-16,1927-06-16,Z,,6,0,Mme. Bussy,2403,7,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-06-16,1927-06-17,1927-07-27,Z,,0,1,Mudie's,2409,10,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-06-17,1927-06-17,1927-07-28,Z,,3,0,"Deighton, Bell",2411,11,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-06-17,1927-06-17,1927-03-08,Z,,10.5,0,Blackwell,2414,16,To the Lighthouse,
Virginia Woolf,LL,,25,,1927-06-17,1927-06-17,1927-05-08,Z,,0,6,Brentano's,2439,5,To the Lighthouse,
Virginia Woolf,LL,,12,,1927-06-17,1927-06-17,1927-07-16,Z,,0,3,W. H. Smith,2451,0,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-06-17,1927-06-17,1927-09-17,Z,,10.5,0,Douglas & Foulis,2454,16,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-06-17,1927-06-17,1927-07-27,Z,,0,1,Mudies,2460,10,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-06-17,1927-06-20,1927-07-16,Z,,3,0,W. H. Smith,2462,11,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-06-20,1927-06-20,1927-09-09,E,,0,0,Shakespeare & Co.,2465,15,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-06-20,1927-06-20,1927-03-08,E,,10.5,0,B. H. Blackwell,2468,16,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-06-20,1927-06-21,1927-09-16,T,,0,1,W. H. Smith,2474,10,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-06-21,1927-06-21,1927-03-08,T,,6,1,Boots,2480,8,To the Lighthouse,
Virginia Woolf,LL CC,,1,,1927-06-21,1927-06-21,1927-07-28,T,,0,0,Chivers,2481,4,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-06-21,1927-06-21,1927-07-27,T,,0,1,Mudie's,2487,10,To the Lighthouse,
Virginia Woolf,LL,,12,,1927-06-21,1927-06-21,1927-07-16,T,,0,3,W. H. Smith (Library),2499,0,To the Lighthouse,
Virginia Woolf,,,1,,1927-06-21,1927-06-21,1927-06-21,T,,7.5,0,Heinemann,2500,5,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-06-21,1927-06-21,1927-07-28,T,,9,1,"Truslove, Clifford St.",2506,13,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-06-21,1927-06-21,1927-02-08,T,,10.5,0,Dulan,2509,16,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-06-21,1927-06-22,1927-09-19,T,,10.5,0,Bickers,2512,16,To the Lighthouse,
Virginia Woolf,LL,,25,,1927-06-22,1927-06-22,1927-03-08,E,,9,5,Boots,2537,18,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-06-22,1927-06-22,1927-07-27,T,,0,1,Mudie's,2543,10,To the Lighthouse,
Virginia Woolf,,,1,,1927-06-22,1927-06-22,1927-06-22,T,,7.5,0,Allen & Co.,2544,5,To the Lighthouse,
Virginia Woolf,CC,,1,,1927-06-22,1927-06-22,1927-06-22,T,,0,0,A. & N. [Army & Navy] Export Co.,2545,4,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-06-22,1927-06-23,1927-03-08,T,,10.5,0,Gordon & Gotch,2548,16,To the Lighthouse,
Virginia Woolf,LL CC,,3,,1927-06-23,1927-06-23,1927-05-10,T,,5,0,J. Dickinson,2551,13,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-06-23,1927-06-23,1927-07-23,T,,7.5,0,"Menzies, E'bro [Edinburgh]",2552,5,To the Lighthouse,
Virginia Woolf,LL,,3,,1927-06-23,1927-06-23,1927-07-26,T,,0,0,Stevens & Brown,2555,15,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-06-23,1927-06-24,1927-03-08,T,,6,1,Boots,2561,8,To the Lighthouse,
Virginia Woolf,LL,,12,,1927-06-24,1927-06-24,1927-03-08,E,,0,3,Bowes & Bowes,2573,0,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-06-24,1927-06-24,1927-08-16,E,,9,1,Heffer,2579,13,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-06-24,1927-06-24,1927-07-28,E,,9,1,"Deighton, Bell",2585,13,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-06-24,1927-06-24,1927-04-08,E,,7.5,0,"John Menzies, Glasgow",2586,5,To the Lighthouse,
Virginia Woolf,LL,,6,,1927-06-24,1927-06-24,1927-07-27,T,,0,1,Mudie's,2592,10,To the Lighthouse,
Virginia Woolf,,,1,,1927-06-24,1927-06-25,1927-06-24,T,,7.5,0,W. H. Smith,2593,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-06-25,1927-06-25,1927-04-08,T,,7.5,0,Menzies G'gow [Glasgow],2594,5,To the Lighthouse,
Virginia Woolf,,,1,,1927-06-25,1927-06-27,1927-06-25,T,,7.5,0,Stevens & Brown,2595,5,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-06-27,1927-06-27,1927-07-16,E,,7.5,0,Frank Drayton,2596,5,To the Lighthouse,
Virginia Woolf,LL,,2,,1927-06-27,1927-06-27,1927-03-08,E,,3,0,B. H. Blackwell,2598,11,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-06-27,1927-06-27,1927-04-10,E,,7.5,0,Devonshire Library Lt,2599,5,To the Lighthouse,
Virginia Woolf,LL,,20,,1927-06-27,1927-06-27,1927-07-22,E,,0,5,Bumpus,2619,0,To the Lighthouse,
Virginia Woolf,LL,,1,,1927-06-27,1927-06-27,1928-05-21,E,,6,0,Rama Krishna,2620,4,To the Lighthouse,
Virginia Woolf,LL,,12,,1927-06-27,1927-06-27,1927-07-16,T,,0,3,W. H. Smith,2632,0,To the Lighthouse,
